activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,cargo_type,cargo_aircraft_type,cargo_weight_lbs,cargo_metric_tons,year,month
200508,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,43859,19.8944424,2005,August
200508,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,8731,3.9603816,2005,August
200508,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,33330,15.118488,2005,August
200508,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,45264,20.5317504,2005,August
200508,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,33004,14.9706144,2005,August
200508,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,78206,35.4742416,2005,August
200508,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,677216,307.1851776000001,2005,August
200508,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,420664,190.8131904,2005,August
200508,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,460581,208.9195416,2005,August
200508,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,16885,7.659036,2005,August
200508,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,386474,175.3046064,2005,August
200508,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,71918,32.6220048,2005,August
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,290851,131.9300136,2005,August
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,8986,4.0760496,2005,August
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,150405,68.223708,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,200435,90.917316,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,2226,1.0097136,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,185119,83.96997840000002,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,3630,1.646568,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,27363,12.4118568,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,68036,30.8611296,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Cargo,Passenger,21580,9.788688,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,44529,20.1983544,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,94756,42.9813216,2005,August
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,9516,4.3164576,2005,August
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,801242,363.4433712,2005,August
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,88251,40.0306536,2005,August
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,285712,129.5989632,2005,August
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,200343,90.8755848,2005,August
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,2055952,932.5798272,2005,August
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,361009,163.7536824,2005,August
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,2694082,1222.0355949999996,2005,August
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,903002,409.6017072,2005,August
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,49695,22.541652,2005,August
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,16686,7.568769599999999,2005,August
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,247421,112.2301656,2005,August
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,697521,316.3955256,2005,August
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,297594,134.9886384,2005,August
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,838970,380.556792,2005,August
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,1110473,503.7105528,2005,August
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,1455218,660.0868847999999,2005,August
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,777344,352.6032383999999,2005,August
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,17446,7.9135056,2005,August
200508,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1499612,680.2240032000002,2005,August
200508,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Deplaned,Cargo,Freighter,986046,447.2704656,2005,August
200508,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Enplaned,Cargo,Freighter,808668,366.8118048,2005,August
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,1206284,547.1704223999999,2005,August
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,200819,91.0914984,2005,August
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,132802,60.2389872,2005,August
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,737148,334.3703328,2005,August
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,142438,64.6098768,2005,August
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,5013,2.2738968,2005,August
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,2339993,1061.420825,2005,August
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,83147,37.7154792,2005,August
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2202466,999.0385776,2005,August
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,50602,22.9530672,2005,August
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,409035,185.538276,2005,August
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,354156,160.6451616,2005,August
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,808305,366.647148,2005,August
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Express,Passenger,531371,241.02988560000003,2005,August
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,142789,64.7690904,2005,August
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,72393,32.8374648,2005,August
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Express,Passenger,1319664,598.5995904,2005,August
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,181287,82.23178320000002,2005,August
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,3039349,1378.648706,2005,August
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,83371,37.81708560000001,2005,August
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,1925303,873.3174408,2005,August
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,52812,23.9555232,2005,August
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,9212007,4178.566375,2005,August
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,7884556,3576.4346020000007,2005,August
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,48390,21.949704,2005,August
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,12215,5.540724,2005,August
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,69828,31.6739808,2005,August
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1576,0.7148736,2005,August
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,150595,68.309892,2005,August
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,420554,190.7632944,2005,August
200508,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,29395,13.333572,2005,August
200508,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,7088,3.2151168,2005,August
200508,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Deplaned,Cargo,Passenger,11846,5.3733456,2005,August
200508,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Enplaned,Cargo,Passenger,77411,35.1136296,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Freighter,1491614,676.5961103999998,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,509272,231.0057792,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Freighter,176422,80.0250192,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,60234,27.3221424,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,1402021,635.9567256,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,478683,217.1306088,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Freighter,196528,89.1451008,2005,August
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,67099,30.4361064,2005,August
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,678781,307.8950616,2005,August
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,129364,58.67951039999999,2005,August
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,495987,224.9797032,2005,August
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,131331,59.5717416,2005,August
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,589951,267.6017736,2005,August
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,548184,248.6562624,2005,August
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Deplaned,Cargo,Freighter,651080,295.329888,2005,August
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Enplaned,Cargo,Freighter,576622,261.5557392,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1627279,738.1337543999998,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,655368,297.2749248,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,14613,6.6284568,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,5885,2.669436,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1284737,582.7567032000002,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,517413,234.69853680000003,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,7167,3.2509512000000003,2005,August
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,2887,1.3095431999999998,2005,August
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,632268,286.7967648,2005,August
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,25511,11.5717896,2005,August
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,811083,367.9072488,2005,August
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,4020,1.823472,2005,August
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,9500,4.3092,2005,August
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,6400,2.9030400000000003,2005,August
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,10026,4.5477935999999985,2005,August
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1921731,871.6971815999998,2005,August
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,63774,28.9278864,2005,August
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1502424,681.4995263999998,2005,August
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,302720,137.313792,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Freighter,55179,25.0291944,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Passenger,55179,25.0291944,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Freighter,411,0.1864296,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Passenger,411,0.1864296,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Freighter,101960,46.249056,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Passenger,101960,46.249056,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Mail,Freighter,1695,0.7688520000000001,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Mail,Passenger,1695,0.7688520000000001,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Cargo,Passenger,807095,366.098292,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Mail,Passenger,113127,51.31440720000001,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Cargo,Passenger,366280,166.144608,2005,August
200508,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Mail,Passenger,48993,22.2232248,2005,August
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,643931,292.0871016000001,2005,August
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,8107,3.6773352,2005,August
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,41890,19.001304,2005,August
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,34610,15.699096,2005,August
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1052808,477.5537088,2005,August
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,38551,17.4867336,2005,August
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,256199,116.2118664,2005,August
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,23619,10.7135784,2005,August
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,371,0.1682856,2005,August
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,1620,0.7348319999999999,2005,August
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,830,0.376488,2005,August
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,13704,6.2161344000000005,2005,August
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,16179,7.3387944,2005,August
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,20829,9.4480344,2005,August
200508,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,5874,2.6644464,2005,August
200508,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,2627,1.1916072,2005,August
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,1161462,526.8391632,2005,August
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,1568700,711.56232,2005,August
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,160091,72.6172776,2005,August
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Express,Passenger,6635,3.009636,2005,August
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,105500,47.8548,2005,August
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,247036,112.0555296,2005,August
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Express,Passenger,6369,2.8889784,2005,August
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,228093,103.4629848,2005,August
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,189511,85.96218959999999,2005,August
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,177084,80.32530240000001,2005,August
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,308986,140.15604960000002,2005,August
